"Incident ID","Incident Date",State,"City Or County",Address,"Victims Killed","Victims Injured","Suspects Killed","Suspects Injured","Suspects Arrested",Operations
3364677,"November 25, 2025","South Carolina",Gaffney,"940 N Limestone St",1,0,0,0,2,N/A
3363700,"November 25, 2025","North Carolina","Rocky Mount","1600 block of Rosewood Ave",0,1,0,0,0,N/A
3363185,"November 25, 2025",Kentucky,Louisville,"3700 block of Craig Ave",0,2,0,0,1,N/A
3363499,"November 25, 2025","North Carolina","Winston Salem (Winston-salem)","630 W 6th St",0,0,0,0,1,N/A
3363518,"November 25, 2025","North Carolina","Hope Mills","6700 block of Camden Rd",0,0,0,1,0,N/A
3364074,"November 25, 2025",Florida,Orlando,"7300 block of Woodhill Park Dr",1,0,0,0,0,N/A
3363442,"November 25, 2025",Ohio,Cleveland,"2300 block of E 28th St",0,1,0,0,0,N/A
3363440,"November 25, 2025",Ohio,Cleveland,"1802 E 15th St",0,1,0,0,0,N/A
3364183,"November 25, 2025",Montana,Missoula,"Ryman St and W Broadway St",0,0,0,1,1,N/A
3363732,"November 25, 2025",Florida,"Panama City","1701 Hamilton Ave",1,0,0,0,1,N/A
3364335,"November 25, 2025",Florida,Jacksonville,"7640 Atlantic Blvd",0,1,0,1,0,N/A
3362010,"November 24, 2025","New York",Locke,"Pierce Rd",0,0,0,1,1,N/A
3362222,"November 24, 2025",Pennsylvania,Philadelphia,"Broad St and Susquehanna Ave",0,1,0,0,0,N/A
3364262,"November 24, 2025",Illinois,Tremont,"400 W Pearl St",0,0,0,0,0,N/A
3362979,"November 24, 2025","New York",Brewster,"40 Sodom Rd",0,0,0,1,0,N/A
3362061,"November 24, 2025",Ohio,Willoughby,"2800 block of Lost Nation Rd",0,0,1,0,0,N/A
3361752,"November 24, 2025",Ohio,Toledo,"1800 block of Balkan Pl",1,0,0,0,0,N/A
3362586,"November 24, 2025",Mississippi,Jackson,"5700 block of Gault St",1,0,0,0,0,N/A
3363103,"November 24, 2025",Ohio,Dayton,"1600 block of Vancouver Ave",0,1,0,0,1,N/A
3362987,"November 24, 2025","New York","New York (Manhattan)","Broadway and W 204th St",0,1,0,0,0,N/A
3363112,"November 24, 2025",Ohio,Dayton,"500 block of Huron Ave",0,1,0,0,1,N/A
3362623,"November 24, 2025",Indiana,Indianapolis,"700 block of Turtle Creek N Dr",1,0,0,0,0,N/A
3363055,"November 24, 2025","South Carolina",Spartanburg,"350 Bryant Rd",1,1,0,0,0,N/A
3361939,"November 24, 2025","New York",Rochester,"Trenaman St and Hollenbeck St",0,1,0,0,0,N/A
3363037,"November 24, 2025",Texas,Dallas,"1900 block of Rock Island St",0,1,0,0,0,N/A
3364880,"November 24, 2025",California,"Los Angeles",N/A,1,0,0,0,0,N/A
3363026,"November 24, 2025",Georgia,Decatur,"3700 block of Lavista Rd",0,1,0,0,0,N/A
3363023,"November 24, 2025",Georgia,Atlanta,"464 Bishop St NW",1,0,0,0,0,N/A
3363007,"November 24, 2025","South Carolina","North Augusta","101 Edgewood Dr",0,1,0,0,0,N/A
3361917,"November 24, 2025",Maryland,"Montgomery Village","9300 block of Chadburn Pl",0,1,0,0,0,N/A
3364082,"November 24, 2025",Alaska,Barrow,"6501 Transit St",0,0,0,0,0,N/A
3362965,"November 24, 2025",Oklahoma,"Oklahoma City","W Wilshire Blvd and MacArthur Blvd",0,1,0,0,0,N/A
3362937,"November 24, 2025",Texas,Hillsboro,"400 block of County Rd 4243",0,0,1,0,0,N/A
3364721,"November 24, 2025",Pennsylvania,Philadelphia,"4000 block of Claridge St",0,1,0,0,0,N/A
3364713,"November 24, 2025",Pennsylvania,Philadelphia,"1000 block of W Somerset St",0,1,0,0,0,N/A
3362931,"November 24, 2025",Florida,Lakeland,"1000 block of N Brunnell Pkwy",0,1,0,0,0,N/A
3362921,"November 24, 2025",Florida,Brownsville,"NW 50th St and NW 22nd Ave",0,1,0,0,0,N/A
3361792,"November 24, 2025",Texas,Odessa,"E 52nd St and Esmond Dr",0,1,0,0,1,N/A
3363349,"November 24, 2025",Washington,"Seattle (Seatac)","3200 S 198th St",1,0,0,1,1,N/A
3361783,"November 24, 2025",Maryland,"Silver Spring","11600 Lockwood Dr",0,1,0,0,0,N/A
3361663,"November 24, 2025",Texas,Dallas,"2026 Commerce St",1,3,1,0,0,N/A
3362885,"November 24, 2025",Florida,Milton,"5063 Mary St",1,0,0,0,1,N/A
3361744,"November 24, 2025",Florida,"Fort Pierce","1200 block of N 27th St",1,0,0,0,0,N/A
3362847,"November 24, 2025",Virginia,"Newport News","19th St",0,1,0,0,1,N/A
3363165,"November 24, 2025","South Carolina",Townville,N/A,0,1,0,0,1,N/A
3362834,"November 24, 2025",Texas,Dallas,"9600 block of Clark Rd",1,0,0,0,0,N/A
3362829,"November 24, 2025",Texas,Dallas,"41 N Corinth St Rd",0,2,0,0,0,N/A
3365280,"November 24, 2025",Mississippi,Sardis,N/A,1,0,0,0,0,N/A
3362812,"November 24, 2025",Texas,"Fort Worth","5100 block of Flamingo Rd",0,1,0,0,0,N/A
3362775,"November 24, 2025",Maryland,Baltimore,"900 block of Poplar Grove St",1,1,0,0,0,N/A
3362554,"November 24, 2025",Mississippi,"Olive Branch","Miller Farms Rd",0,0,0,1,0,N/A
3365246,"November 24, 2025",Louisiana,Shreveport,"9730 Baird Rd",0,0,0,1,1,N/A
3362773,"November 24, 2025",California,Indio,"Oasis St and Ave 44",0,1,0,0,0,N/A
3361574,"November 24, 2025",Arizona,Phoenix,"N 19th Ave and W Greenway Rd",1,0,0,0,1,N/A
3361549,"November 24, 2025",Illinois,Chicago,"3300 block of W 25th St",0,1,0,0,0,N/A
3362876,"November 24, 2025",Kansas,"Kansas City","N 77th Ter and Washington Ave",1,0,0,0,0,N/A
3362609,"November 24, 2025",Kentucky,Louisville,"5300 block of Devers Ave",0,1,0,0,0,N/A
3362539,"November 24, 2025",Tennessee,Nashville,N/A,0,1,0,0,0,N/A
3363684,"November 24, 2025",Kentucky,Lexington,N/A,0,1,0,0,0,N/A
3363643,"November 24, 2025",Georgia,Atlanta,"1000 Spring St NW",0,1,0,0,0,N/A
3363509,"November 24, 2025",Tennessee,Memphis,"1 Bass Pro Dr",0,1,0,0,0,N/A
3362461,"November 24, 2025","North Carolina",Charlotte,"7000 block of Smith Corners Blvd",0,1,0,0,0,N/A
3363456,"November 24, 2025",Tennessee,Chattanooga,"2300 block of Windsor St",0,1,0,0,0,N/A
3362270,"November 23, 2025",Tennessee,Chattanooga,"200 block of Water St",0,1,0,0,0,N/A
3361411,"November 23, 2025","New York",Bronx,"160 W 174th St",1,0,0,0,1,N/A
3360971,"November 23, 2025",Wisconsin,Milwaukee,"N 52nd St and W Meinecke Ave",1,0,0,0,0,N/A
3362215,"November 23, 2025",Louisiana,"New Orleans","1900 block of Josephine St",0,2,0,0,0,N/A
3362045,"November 23, 2025",Arkansas,Earle,"1100 block of Arkansas St",0,1,0,0,1,N/A
3362196,"November 23, 2025","South Carolina",Lancaster,"Springdale Rd",1,0,0,0,1,N/A
3362186,"November 23, 2025",Pennsylvania,Philadelphia,"5500 block of Chester Ave",0,1,0,0,0,N/A
3362180,"November 23, 2025",Montana,Helena,"7000 block of Green Meadow",0,1,1,0,0,N/A
3362080,"November 23, 2025",Delaware,Wilmington,"E 23rd St and Carter St",1,0,0,0,0,N/A
3362163,"November 23, 2025","South Carolina","Fort Mill","315 Flint Hill Rd",1,0,0,0,1,N/A
3361716,"November 23, 2025",Florida,"Fort Lauderdale (Davie)","4770 SW 70th Ter",1,0,1,0,0,N/A
3362073,"November 23, 2025",Delaware,Wilmington,"2600 block of N Harrison St",0,1,0,0,0,N/A
3361415,"November 23, 2025",Pennsylvania,Philadelphia,"2700 block of N Hicks St",0,1,0,0,0,N/A
3361404,"November 23, 2025","New York",Brooklyn,"4918 Ave K",0,1,0,0,0,N/A
3362026,"November 23, 2025",Ohio,Waverly,"425 Curtis Ln",1,0,0,0,1,N/A
3360664,"November 23, 2025",Tennessee,Bristol,"108 Lilly St",2,1,0,0,1,N/A
3360868,"November 23, 2025",Oregon,Medford,"3600 block of Mallard Ln",0,0,0,1,1,N/A
3361111,"November 23, 2025",Indiana,Indianapolis,"3100 block of Forest Manor Ave",1,2,0,0,0,N/A
3361896,"November 23, 2025",Illinois,Kankakee,"900 block of E Court St",0,0,1,0,0,N/A
3362578,"November 23, 2025",Mississippi,Lucedale,"Blackberry Ln",0,0,1,0,0,N/A
3361936,"November 23, 2025",Virginia,Amherst,"300 block of Toytown Rd",0,1,0,0,1,N/A
3361273,"November 23, 2025",Ohio,"Youngstown (Austintown)","5 N Edgehill Ave",0,1,0,0,1,N/A
3361120,"November 23, 2025",Indiana,Indianapolis,"3816 E Michigan St",1,0,0,0,0,N/A
3361339,"November 23, 2025","New York",Brooklyn,"521 E 40th St",0,1,0,0,0,N/A
3363018,"November 23, 2025",Georgia,Albany,"Morningside Dr",0,1,0,0,1,N/A
3361922,"November 23, 2025",Indiana,Elwood,"8000 block of County Rd 1800 N",0,0,1,0,0,N/A
3361321,"November 23, 2025",Kentucky,"Oak Grove","15124 Fort Campbell Blvd",1,0,0,0,0,N/A
3363002,"November 23, 2025",Alabama,Lanett,"1000 block of Magnolia Dr",0,0,1,0,0,N/A
3362687,"November 23, 2025",Hawaii,Honolulu,"555 N King St",0,1,0,0,1,N/A
3361312,"November 23, 2025",Indiana,Indianapolis,"Renton St and Barrington Ave",0,1,0,0,0,N/A
3361310,"November 23, 2025",Georgia,Covington,"11124 GA-142",0,1,0,0,0,N/A
3361911,"November 23, 2025",Virginia,Dumfries,"3950 Townsquare Ct",0,1,0,0,0,N/A
3361747,"November 23, 2025",Texas,Houston,"300 Milam St A",0,0,1,0,0,N/A
3361894,"November 23, 2025",Texas,Jacksboro,"304 N Main St",0,0,0,1,1,N/A
3361286,"November 23, 2025",Ohio,Cleveland,"Superior Ave and E 93rd St",0,1,0,0,0,N/A
3361652,"November 23, 2025","New York",Fillmore,"5301 Botsford Hollow Rd",2,0,0,0,1,N/A
3361276,"November 23, 2025",Ohio,Cleveland,"W 61st St and Gilbert Ct",0,1,0,0,1,N/A
3362790,"November 23, 2025",California,"Cathedral City","35300 block of Corregidor Dr",0,1,0,0,1,N/A
3361877,"November 23, 2025",Georgia,Atlanta,"1683 Lakewood Ave SE",0,1,0,0,0,N/A
3361809,"November 23, 2025",California,"Los Angeles","4734 Slauson Ave",0,1,0,0,2,N/A
3361862,"November 23, 2025",Missouri,"Saint Louis","Cherokee St and Nebraska Ave",1,0,0,0,1,N/A
3361799,"November 23, 2025",California,Pomona,"1360 E Pasadena St",1,0,0,0,1,N/A
3361300,"November 23, 2025",Georgia,"Stone Mountain","1000 Hidden Chase",0,1,0,0,1,N/A
3361867,"November 23, 2025",Georgia,Atlanta,"1955 Campbellton Rd SW",1,1,0,0,0,N/A
3361854,"November 23, 2025",California,Lancaster,"50th St W and Ave J",1,0,0,0,0,N/A
3361258,"November 23, 2025",Illinois,Odin,"W Line Rd and Young Rd",0,1,0,0,0,N/A
3361571,"November 23, 2025","South Carolina",Newberry,"2705 Wilson Rd",0,2,0,0,0,N/A
3361834,"November 23, 2025",California,"San Ramon","2300 block of Talavera Dr",0,1,0,0,1,N/A
3361829,"November 23, 2025",California,Concord,"2600 block of Ward Way",0,0,1,0,0,N/A
3361376,"November 23, 2025",Texas,"San Antonio","18326 Tuscany Stone",0,1,0,0,0,N/A
3361822,"November 23, 2025",Michigan,Saginaw,"1420 N Washington Ave",0,2,0,0,0,N/A
3361870,"November 23, 2025",Georgia,Augusta,"2700 block of Brenda Ct",0,1,0,0,0,N/A
3365189,"November 23, 2025",Georgia,Jonesboro,"8240 Tara Blvd",1,0,0,0,1,N/A
3361814,"November 23, 2025","New Jersey",Passaic,"Monroe St and Lexington Ave",0,1,0,0,0,N/A
3361231,"November 23, 2025",Minnesota,Minneapolis,"17th Ave S and E Lake St",0,1,0,0,0,N/A
3361220,"November 23, 2025",Ohio,"Columbus (Whitehall)","100 block of S Hamilton Rd",0,2,0,0,0,N/A
3361205,"November 23, 2025",Indiana,Indianapolis,"42nd St and N Mitthoefer Rd",0,1,0,0,0,N/A
3361156,"November 23, 2025",Texas,Houston,"16000 Cotillion Dr",0,2,0,0,0,N/A
3361778,"November 23, 2025",Texas,Houston,"2410 Southmore Blvd",1,0,0,0,0,N/A
3361969,"November 23, 2025",Kansas,Topeka,"1201 SW Gage Blvd",1,1,1,0,0,N/A
3361035,"November 23, 2025",Kentucky,Lexington,"1300 block of Centre Parkway",0,1,0,0,0,N/A
3361010,"November 23, 2025",Oklahoma,"Oklahoma City","NW 36th St and Blackwelder Ave",0,1,0,0,0,N/A
3361001,"November 23, 2025",Louisiana,Natchitoches,"1800 block of S Dr",0,1,0,0,0,N/A
3363940,"November 23, 2025",Nevada,"Las Vegas","5080 River Glen Dr",0,1,0,0,0,N/A
3366286,"November 23, 2025",Alaska,Wasilla,N/A,0,2,0,0,1,N/A
3360989,"November 23, 2025",Wisconsin,Milwaukee,"N 53rd St and W Green Tree Rd",0,2,0,0,0,N/A
3361736,"November 23, 2025",Florida,Sanford,"3700 block of Main St",1,0,0,0,0,N/A
3361733,"November 23, 2025",Florida,Orlando,"3400 Columbia St",1,0,0,0,0,N/A
3361332,"November 23, 2025",Nevada,"Las Vegas","5100 block of Indian River Dr",0,0,0,1,1,N/A
3365323,"November 23, 2025",Virginia,Norfolk,"300 block of Waterside Dr",0,1,0,0,1,N/A
3361706,"November 23, 2025",Nebraska,Omaha,"8911 Q St",0,1,0,0,0,N/A
3361727,"November 23, 2025",Florida,"Hialeah (Hialeah Gardens)","NW 88th Ave and NW 113th St",0,1,0,0,1,N/A
3361701,"November 23, 2025",Nebraska,Omaha,"5259 N 14th St",0,1,0,0,0,N/A
3361723,"November 23, 2025",Florida,"Homestead (Naranja)","SW 138th Ct and SW 266th St",1,0,0,0,0,N/A
3360864,"November 23, 2025",Florida,Jacksonville,"600 Cesery Blvd",0,1,0,0,0,N/A
3360919,"November 23, 2025",Florida,Deland,"1500 block of W New York Ave",0,1,0,0,1,N/A
3361703,"November 23, 2025",Florida,"Deerfield Beach","200 block of NW 2nd Way",1,0,0,0,1,N/A
3360889,"November 23, 2025",Florida,"Fort Lauderdale (Oakland Park)","3101 N Dixie Hwy",0,1,0,0,0,N/A
3361100,"November 23, 2025",Ohio,Cincinnati,"1905 Elm St",0,3,0,0,0,N/A
3361680,"November 23, 2025",Colorado,Montrose,"62650 LaSalle Rd",1,1,0,0,0,N/A
3360846,"November 23, 2025",Missouri,"Saint Louis","4500 block of Alice Ave",0,2,0,0,0,N/A
3361660,"November 23, 2025",Colorado,Aurora,"291 S Sable Blvd",0,1,0,0,1,N/A
3360599,"November 23, 2025",Alabama,Guntersville,"500 block of Warrenton Shores Dr",0,0,1,0,0,N/A
3360838,"November 23, 2025",Virginia,"Richmond (North Chesterfield)","4200 block of Lamplighter Dr",1,0,0,0,0,N/A
3362589,"November 23, 2025",Mississippi,Vicksburg,"3600 Washington St",0,1,0,0,0,N/A
3361378,"November 23, 2025",Texas,Burleson,"547 SW Wilshire Blvd",0,1,0,0,0,N/A
3361639,"November 23, 2025",Maryland,Baltimore,"3200 block of Chelsea Ter",1,0,0,0,0,N/A
3361527,"November 23, 2025",Illinois,Chicago,"1200 block of S Independence Blvd",1,1,0,0,0,N/A
3361555,"November 23, 2025","District of Columbia",Washington,"50 block of 35th St NE",0,1,0,0,0,N/A
3360638,"November 23, 2025",Arkansas,"North Little Rock","1900 block of Parker St",1,0,0,0,1,N/A
3361566,"November 23, 2025","District of Columbia",Washington,"5700 block of 2nd St NE",0,1,0,0,0,N/A
3360653,"November 23, 2025",Maryland,Baltimore,"2800 block of Annapolis Rd",0,1,0,0,0,N/A
3361564,"November 23, 2025",Arizona,Tucson,"9000 block of E Cooper St",0,0,1,0,0,N/A
3361562,"November 23, 2025",Illinois,Decatur,"W Grand Ave and N Monroe St",0,1,0,0,0,N/A
3362647,"November 23, 2025",Alabama,Tuscaloosa,"600 block of 30th Ave E",1,0,0,0,0,N/A
3360618,"November 23, 2025",Pennsylvania,Lansdale,"25 W Fifth St",0,1,0,0,0,N/A
3361532,"November 23, 2025",Illinois,Chicago,"7800 block of S East End Ave",0,1,0,0,0,N/A
3361255,"November 23, 2025",Minnesota,"Saint Cloud","800 block of 8th Ave S",0,1,0,0,1,N/A
3361530,"November 23, 2025",Pennsylvania,Pittsburgh,"700 block of Gallion Ave",0,1,0,0,0,N/A
3361525,"November 23, 2025",Pennsylvania,"Green Lane","1106 Zepp Rd",0,1,0,0,0,N/A
3362650,"November 23, 2025",Arkansas,Jonesboro,"CR 7121",0,1,0,0,1,N/A
3361503,"November 23, 2025",Illinois,Chicago,"11700 block of S Lafayette Ave",0,1,0,0,0,N/A
3360966,"November 23, 2025",Texas,Houston,"20920 Katy Fwy",1,0,0,0,1,N/A
3360634,"November 23, 2025",Illinois,Chicago,"1300 block of N Hamlin Ave",0,1,0,0,0,N/A
3360632,"November 23, 2025",Illinois,Chicago,"1900 block of S Wabash Ave",0,1,0,0,0,N/A
3362585,"November 23, 2025",Alabama,Mobile,"1800 block of Mott Dr S",1,0,0,0,0,N/A
3362592,"November 23, 2025",Tennessee,Savannah,"100 block of Malcomb St",0,0,0,1,0,N/A
3362591,"November 23, 2025",Alabama,Birmingham,"17th St SW and Laurel Ave",1,0,0,0,1,N/A
3362432,"November 23, 2025",Tennessee,Nashville,"600 block of Charles E Davis Blvd",0,1,0,0,1,N/A
3362005,"November 23, 2025",Tennessee,"Union City","202 Railroad St",1,6,0,0,0,N/A
3362502,"November 23, 2025","North Carolina","Rocky Mount","500 Eastern Ave",0,1,0,0,0,N/A
3362493,"November 23, 2025","North Carolina",Colfax,"8810 Boylston Rd",1,0,0,0,1,N/A
3361098,"November 23, 2025","North Carolina",Greensboro,"400 block of E Florida St",1,0,0,0,0,N/A
3362463,"November 23, 2025",Washington,Kent,"902 W James St",1,0,0,0,0,N/A
3362446,"November 23, 2025",Louisiana,"Grand Coteau","Church St",0,2,0,0,0,N/A
3361585,"November 23, 2025",Arizona,Phoenix,"3939 E Beverly Rd",2,1,1,0,0,N/A
3361848,"November 23, 2025",Georgia,Albany,"1032 W Gordon Ave",1,0,0,0,1,N/A
3360585,"November 23, 2025",Illinois,Aurora,"205 N Broadway",1,1,1,0,0,N/A
3361334,"November 23, 2025","New York","New York (Manhattan)","621 W 46th St",1,0,0,0,0,N/A
3362422,"November 23, 2025","North Carolina",Raleigh,"5400 Portree Pl",0,1,0,0,1,N/A
3362420,"November 23, 2025",Tennessee,Antioch,"1200 block of Clubhouse Ln",0,1,0,0,0,N/A
3362399,"November 23, 2025",Louisiana,"Baton Rouge","Lark St",0,1,0,0,0,N/A
3365121,"November 23, 2025",Michigan,Detroit,"Sherwood St and Outer Dr E",0,0,0,1,0,N/A
3361189,"November 23, 2025",Ohio,Cleveland,"1300 E 93rd St",0,1,0,0,0,N/A
3361198,"November 23, 2025",Ohio,Cleveland,"Broadway Ave and Marble Ave",0,1,0,0,0,N/A
3361381,"November 23, 2025",Michigan,"Clinton Township","17400 Hall Rd",0,1,0,0,0,N/A
3361476,"November 23, 2025",Washington,Seattle,"15th Ave SW and SW Roxbury St",0,1,0,0,0,N/A
3361032,"November 22, 2025",Wisconsin,Milwaukee,"N 61st St and W Marion St",1,0,0,0,0,N/A
3363310,"November 22, 2025","New York",Buffalo,"2603 Bailey Ave",1,0,0,0,0,N/A
3360397,"November 22, 2025",Indiana,Indianapolis,"1700 block of James Run Way",1,0,0,0,0,N/A
3360507,"November 22, 2025",Tennessee,Madison,"300 E Webster St",0,0,1,0,0,N/A
3360274,"November 22, 2025",Georgia,Macon,"200 block of Pittman St",0,1,0,0,0,N/A
3360489,"November 22, 2025",Kentucky,Harrodsburg,"Battlefield Rd",1,0,0,0,0,N/A
3360472,"November 22, 2025",California,Northridge,"19200 Bryant St",1,2,0,0,2,N/A
3361371,"November 22, 2025","New York",Buffalo,"Niagara St and Farmer St",1,0,0,0,0,N/A
3360840,"November 22, 2025",Connecticut,Hartford,"11 Greenwich St",0,1,0,0,0,N/A
3361266,"November 22, 2025",Illinois,Peoria,"3440 W Oakcrest Dr",0,1,1,0,2,N/A
3361393,"November 22, 2025",Wisconsin,"Cuba City","220 N Clinton St",0,1,0,0,1,N/A
3361955,"November 22, 2025",Kansas,Winfield,"Main St and 10th Ave",0,1,0,0,0,N/A
3361952,"November 22, 2025","North Dakota","Grand Forks","2150 47th Ave S",0,1,0,0,1,N/A
3360442,"November 22, 2025",California,Oceanside,"I-5 and Harbor Dr",0,0,0,1,0,N/A
3361123,"November 22, 2025",California,Burbank,"2400 block of Buena Vista St",0,0,1,0,0,N/A
3361269,"November 22, 2025",Wisconsin,Waupun,"Wild Goose Rd and Stumpf Rd",1,0,0,0,0,N/A
3361246,"November 22, 2025",Wisconsin,Lancaster,"Mt Ridge Rd",0,1,0,0,0,N/A
3361329,"November 22, 2025",California,Stockton,"700 block of E Sixth St",0,1,0,0,0,N/A
3360250,"November 22, 2025",Kansas,Topeka,"SE 37th St and SE Adams St",1,0,0,0,1,N/A
3360406,"November 22, 2025",Minnesota,Minneapolis,"N 29th Ave and Oliver Ave N",0,1,0,0,0,N/A
3361903,"November 22, 2025","South Dakota",Iroquois,N/A,0,1,0,0,1,N/A
3361297,"November 22, 2025",California,Cloverdale,"300 block of Cloverdale Heights Way",1,0,1,0,0,N/A
3361306,"November 22, 2025",Georgia,Hinesville,"600 block of Slade St",1,0,0,0,0,N/A
3364084,"November 22, 2025",Florida,Brandon,N/A,0,1,0,0,1,N/A
3361291,"November 22, 2025",California,Acton,"CA-14 and Santiago Rd",0,2,0,0,0,N/A
3363501,"November 22, 2025",Alaska,Fairbanks,"Farmer's Loop",1,0,0,0,0,N/A
3362958,"November 22, 2025",California,"Los Angeles",N/A,1,0,0,0,0,N/A
3361280,"November 22, 2025",California,"Los Angeles",N/A,1,0,0,0,0,N/A
3360392,"November 22, 2025",Pennsylvania,Catasauqua,"200 block of Edward Ln",1,0,0,0,0,N/A
3360390,"November 22, 2025",Pennsylvania,Philadelphia,"3400 block of N Broad St",0,1,0,0,0,N/A
3361253,"November 22, 2025",Michigan,Lansing,"1500 block of Ballard St",0,1,0,0,0,N/A
3360835,"November 22, 2025",Missouri,Branson,"2400 block of Historic Hwy 165",0,1,0,0,1,N/A
3360876,"November 22, 2025",Florida,Miami,"SW 142nd Ln and SW 110th Ave",0,0,1,0,0,N/A
3360403,"November 22, 2025",Michigan,Flint,"700 block of Frank St",0,1,0,0,0,N/A
3360345,"November 22, 2025",Maryland,Baltimore,"3000 block of Fallstaff Manor Ct",0,1,0,0,0,N/A
3360351,"November 22, 2025",Maryland,Baltimore,"6200 block of E Pratt St",0,1,0,0,0,N/A
3360354,"November 22, 2025",Maryland,Baltimore,"300 block of W Lombard St",0,1,0,0,1,N/A
3360788,"November 22, 2025",Oregon,Salem,"Ferndell St NE and Byram St NE",0,1,0,0,1,N/A
3361125,"November 22, 2025",Indiana,Gary,"1527 W 5th Ave",0,1,0,0,0,N/A
3362894,"November 22, 2025",Florida,Ocala,"220 NE 19th Ave",0,0,1,0,0,N/A
3361781,"November 22, 2025",Texas,Houston,"7601 Curry Rd",1,0,0,0,0,N/A
3361143,"November 22, 2025","New Jersey",Elizabeth,"Court St and 5th St",0,1,0,0,0,N/A
3361613,"November 22, 2025",Massachusetts,"Fall River","1331 Pleasant St",1,0,0,0,1,N/A
3360299,"November 22, 2025",Texas,Houston,"3803 Lemon Tree Ln",2,0,0,0,0,N/A
3360052,"November 22, 2025",Texas,Houston,"15200 Vandalia Way",1,9,0,0,0,N/A
3361345,"November 22, 2025",Texas,Houston,"Gessner Rd and Hempstead Rd",0,1,0,0,3,N/A
3360296,"November 22, 2025",Oklahoma,"Oklahoma City (Moore)","200 block of N Eastern Ave",2,1,1,0,0,N/A
3360613,"November 22, 2025",Alabama,Huntsville,"Ortega Cir NW",0,1,0,0,1,N/A
3361749,"November 22, 2025",Ohio,Dayton,"1600 block of W Riverview Ave",0,2,0,0,0,N/A
3361020,"November 22, 2025","South Carolina",Sumter,"US-521 and Race Track Rd",0,1,0,0,0,N/A
3361013,"November 22, 2025","South Carolina",Sumter,N/A,0,1,0,0,0,N/A
3360874,"November 22, 2025",Texas,"El Paso","200 block of Lombardy Ave",0,1,0,0,1,N/A
3360491,"November 22, 2025",Ohio,Painesville,"11 Chester St",1,0,0,0,1,N/A
3360866,"November 22, 2025",Florida,Jacksonville,"3300 block of Green St",0,1,0,0,1,N/A
3360861,"November 22, 2025",Florida,Jacksonville,"7900 Blanding Blvd",1,1,0,0,1,N/A
3360288,"November 22, 2025",Georgia,Atlanta,"42 Rawson St SW",0,1,0,0,0,N/A
3360197,"November 22, 2025",Texas,Dallas,"309 Jefferson Blvd",1,1,0,0,0,N/A
3360281,"November 22, 2025",Georgia,Atlanta,"444 Fennel Way SW",0,1,0,0,0,N/A
3361323,"November 22, 2025","New York",Hempstead,"Willow Ave and Kennedy Ave",1,2,0,0,1,N/A
3360277,"November 22, 2025",Georgia,Atlanta,"Joseph E Boone Blvd NW and Joseph E Lowery Blvd NW",0,1,0,0,0,N/A
3362822,"November 22, 2025","New Mexico","Las Cruces","415 S Valley Dr",0,0,0,0,4,N/A
3360739,"November 22, 2025",Tennessee,Antioch,"1200 Hickory Hollow Terrace",1,1,0,0,2,N/A
3360732,"November 22, 2025",Louisiana,Lafayette,"100 block of Gard Cir",0,1,1,0,0,N/A
3360335,"November 22, 2025",Wyoming,Evanston,"110 Granite Dr",1,0,0,0,1,N/A
3360831,"November 22, 2025",Oregon,Portland,"SE Stark St and SE 146th Ave",0,2,0,0,0,N/A
3360356,"November 22, 2025",Maryland,Baltimore,"3100 block of W North Ave",1,2,0,0,0,N/A
3362722,"November 22, 2025",Arizona,Gilbert,"1300 Block of W Straford Ave",1,0,0,0,1,N/A
3362030,"November 22, 2025",Mississippi,Robinsonville,"2669 Kirby Rd",0,1,0,0,1,N/A
3360221,"November 22, 2025",Arizona,Tolleson,"9207 W Van Buren St",0,1,0,0,1,N/A
3360746,"November 22, 2025",Arizona,Phoenix,"13229 S 48th St",2,1,0,0,0,N/A
3361825,"November 22, 2025",California,Bakersfield,"2700 block of Center St",1,0,0,0,1,N/A
3360075,"November 22, 2025",Illinois,Chicago,"800 block of N Waller Ave",0,2,0,0,0,N/A
3360720,"November 22, 2025",Tennessee,Memphis,"3400 block of Dunn Ave",1,0,0,0,0,N/A
3360174,"November 22, 2025",Wisconsin,Milwaukee,"S Muskego Ave and W Burnham St",0,1,0,0,0,N/A
3362718,"November 22, 2025",Texas,Alvin,"County Rd 160",0,0,1,0,0,N/A
3360210,"November 22, 2025",Louisiana,"Baton Rouge","St Gerard Ave",0,1,0,0,0,N/A
3360158,"November 22, 2025",Michigan,Kalamazoo,"US-131 and D Ave W",0,1,0,0,1,N/A
3360431,"November 22, 2025",Tennessee,Chattanooga,"2100 Hamilton Pl Blvd",0,0,0,1,1,N/A
3360642,"November 22, 2025",Illinois,Chicago,"4700 block of S Dr Martin Luther King Jr Dr",0,1,0,0,0,N/A
3360551,"November 22, 2025",California,Lancaster,"Sierra Hwy and W Ave J 2",1,0,0,0,0,N/A
3361228,"November 22, 2025",Indiana,Evansville,"25 E Louisiana St",0,0,1,0,0,N/A
3360134,"November 22, 2025",Illinois,Chicago,"8400 block of S Vincennes Ave",0,1,0,0,0,N/A
3360625,"November 22, 2025",Illinois,Chicago,"11700 block of S Halsted St",0,1,0,0,0,N/A
3360620,"November 22, 2025",Illinois,Chicago,"3600 block of W Grenshaw St",0,1,0,0,0,N/A
